CustomerID,RetentionPotential
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C39437,1
C29197,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C15439,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
C36657,1
